condition_id,category,winner_token,redeem_qty,redeem_payout_usdc,cost_basis_of_redeemed_qty,qty0_at_resolution,qty1_at_resolution,matched_at_resolution,unmatched_winner_qty_at_resolution,unmatched_loser_qty_at_resolution,ambiguous_complete_set_vs_winner_residual
0xcdec2ddea47d62704734facbe857fdcaa1fc85f0d0c5976678c9a4dd4918b086,Sports,104996819250511120594154669503720119091867300886836637139231634100641049572849,8095.255743,1690.652360,1380.439972,1690.652360,6404.603383,1690.652360,0.000000,4713.951023,1
0x99cc3bbbe311e157297c096850255c688c60c3b30eeeb9d673c67cfc0b49ed24,Sports,16876502714779661815672749154759628865100317015605958130253912276725814629837,23318.327509,11223.876018,9915.186022,12094.451491,11223.876018,11223.876018,0.000000,870.575473,1
0x5d97478ec82e21cb7455e2e80ee79db6a805615887a49c529e167ac650e5b102,Sports,33789932043753971246365375354195174058421538114438228386353847360269162854146,424.343253,87.585453,97.185658,87.585453,336.757800,87.585453,0.000000,249.172347,1
0x748ef1a0de3903a0ae84c9ca82f3e05f1e5c52a90a91f15b239c876efe601e55,Sports,110985258839103578987916595927482927201542420974997548636441914824463313920547,1522.903254,1420.403254,845.820855,1420.403254,102.500000,102.500000,1317.903254,0.000000,1
0xc5a2a0dfa80fd6a2242c1ad9454fa18714154f6eab42a1b76d4d7b1e452f5097,Sports,5217121152809239468903061301593239871924404302204280171197056928679530242579,366.970000,331.750000,198.600000,35.220000,331.750000,35.220000,296.530000,0.000000,1
0xdee58ccde3e3ed7a0bc2505f8891484f97801c035b8e802a918fcb4667799a76,Sports,98423369423453919468346983446007745060050693134375522442599759011568848268057,4845.435970,467.025125,1256.168905,467.025125,4378.410845,467.025125,0.000000,3911.385720,1
0x2040fb878768cb0023d72245fc8eadd80473f6f0ae421ca6601653d5619746ff,Sports,28371219655079669895556527899988001023044591487592073411840752963376335480703,916.190637,55.000000,501.224638,55.000000,861.190637,55.000000,0.000000,806.190637,1
0xdda3046eb426fd2834669f479c201321d3b50bd59199dd3266b5a2cc9014c4e2,Sports,93013939954732675215174520600770483873812809501527734379208000831383397009882,43.000000,43.000000,33.610000,43.000000,0.000000,0.000000,43.000000,0.000000,0
0x429597183c93b6e75b731d3644184b1d2e73d5b84e0ece42c1bd97cd6903721d,Sports,20254756313797115871523539386106016179477902126028396214633153505551956799833,1729.500000,179.550000,275.193700,1549.950000,179.550000,179.550000,0.000000,1370.400000,1
0x4a7e2f9d07cbfb37989268b41d61a10650168f3d443d4066a6b8183e6e95424b,Sports,97690575467302968788448683992729422299776909715709956496435170493595995211454,6353.017558,6353.017558,3063.059296,6353.017558,0.000000,0.000000,6353.017558,0.000000,0
0x909a6db9bbea9f0836a40874561602bd361996fd19740154e4739d02f15440ba,Sports,58442509870188786422243353114665200870789182389034030827231358904691979748610,327.852319,327.852319,188.283123,327.852319,0.000000,0.000000,327.852319,0.000000,0
0x47d62c5ab82be1333a4dbd84976dc3a0d7532b45f784f73414a2dc86598238aa,Sports,69792370464657664917155403091567040926399994577569491878148310951086965561157,76.315950,73.920000,33.924000,2.395950,73.920000,2.395950,71.524050,0.000000,1
0x47aec4a196330bce5b0d721f8f9e4625364afb3be175fa083c97924651d8f984,Sports,75088904189912059866286050967718757182854046608135918886477990652061253692325,2.000000,2.000000,1.860000,2.000000,0.000000,0.000000,2.000000,0.000000,0
0x1b2e564b084581d13bc86e8483056c47d7dd003025fd60588a2b231098c15940,Sports,38492845817563414011154604130828337286545307996839151366658101751533583402160,11.191900,10.000000,4.011919,10.000000,1.191900,1.191900,8.808100,0.000000,1
0x0f073ee97f66087f5d5c9c3d23665c2f7353f849eb0c40d58b496392ada91b58,Sports,96429992950643110708428582761238995386872512121836250380266207344013277168650,45.000000,20.000000,14.250000,25.000000,20.000000,20.000000,0.000000,5.000000,1
0x0073dc63a67971a73de8221b7a9c4ebc6db67c368a8579d422c0f15598e96d27,Sports,111768272101023280829230910463732933877384098800018859856834876939066124515920,36.330000,0.000000,1.422160,36.330000,0.000000,0.000000,0.000000,36.330000,0
0xf22e8a373e97dd917b0712285129d352f1e7809d7c850c5749d39b66c5a5dca4,Sports,9911642102747176622602531977230875270091888455480006498512032987841623696060,2388.548888,2388.548888,289.262099,0.000000,2388.548888,0.000000,2388.548888,0.000000,0
0x3c193f0659d31dfba3f8287fecb65062c5a018c1e260cb90ccafaeda56880ce1,Sports,106009090038326035386234835635787389099838610302767617737357887952109963965754,245.670000,0.000000,24.567000,245.670000,0.000000,0.000000,0.000000,245.670000,0
0xb89f089946b18bca3a075b3812e8e270bc1b4115c00616166fc5ba69e4283a59,Sports,5485099285487217139055384975885989408118131354850948136408743641387321671267,52916.493577,25621.326989,25735.055928,27295.166588,25621.326989,25621.326989,0.000000,1673.839599,1
0x789a96d0ac45c0d8bccf575c6b581d6cca7dc34faf63e9ec476affb563a1802c,Sports,100592581088231786902805604879125890482811528733356120318636327286197076817807,722.387646,648.751284,384.503851,73.636362,648.751284,73.636362,575.114922,0.000000,1
0x47e65aec5229945da1927e88b68f2eeaa601fa0c2245533c9d3af8365954a6f3,Sports,20518463638159512331589006444912021845075548242177920115307803876759480683656,1.842050,0.560000,0.623651,1.282050,0.560000,0.560000,0.000000,0.722050,1
0x0d57a56ddf1a8c1f200113c3541c2352ce0f8dc3f6066cf7ef765059fd7b4b34,Sports,53620777297033113774889587847059878321706024889230823177898716714075770152596,593.560000,559.010000,329.115700,559.010000,34.550000,34.550000,524.460000,0.000000,1
0x3e8d13454783fc51c54143a3437a53ef95f046f78cefb627a03d272e13843fd9,Sports,64672533440893994661247464551103371845609352154442467719433232943090671215287,19.191900,18.000000,16.031919,18.000000,1.191900,1.191900,16.808100,0.000000,1
0x217bb1e89e661e258d1bcaa04a976ee4f3eea819dc1e1c388592e8719fd1bd55,Sports,66941650281546950636264988678469090841967093414529454743174589584017578863958,12997.818822,0.000050,4710.845069,0.000050,12997.818772,0.000050,0.000000,12997.818722,1
0x04486d3504f9f3801fc164217de90a874c730a7bb9640a1adf5b9816131b4d3a,Sports,100558216186015443555897881222710768871859372374579022143923761746971949328191,128.981807,73.181817,66.311817,73.181817,55.799990,55.799990,17.381827,0.000000,1
0xcf8efb5e4b754a50e9b76381f07b3951e27f327c7f5b90697b249a74d0f10620,Sports,16668585319381257602870556809772968848444532089674429664442684431153402104989,364.172221,314.772221,290.804722,49.400000,314.772221,49.400000,265.372221,0.000000,1
0xe1a1dbc29ce75a85375ddf66122bc6b3555e4b0abaa3744b053a48a979c7c4ef,Sports,104186572731477735647550930409134327543005183291876223968188274739360983729872,18.479550,15.000000,13.869591,15.000000,3.479550,3.479550,11.520450,0.000000,1
0xb8935bee6f49e2ae96a4387ff407581deb084bc130eb63e70025f29efa06cac4,Sports,73978468522524041729291884841927097251570482091000113015340748193162591056554,6627.636065,6627.636065,5004.312842,0.000000,6627.636065,0.000000,6627.636065,0.000000,0
0x065e33c0f2a1e23540cb426b69038eada0a59b4a09adb2cb3a074a0f5ee6d795,Sports,6632019489414810087679561945121485435746470198888878293101781284415289510568,785.110000,785.110000,433.560500,0.000000,785.110000,0.000000,785.110000,0.000000,0
0x8b1d92c8aa29855cc4b74997c22f57c4ce5954e66f7e565a63c27b57c7cff7ef,Sports,43496869922002657218241743173153460662424715572805907279800723241637371746024,57.000000,31.000000,24.000000,26.000000,31.000000,26.000000,5.000000,0.000000,1
0x387f7dd411c1be3e69beb03e382140a84ef0ed59072ad928aad7554e0171b6f3,Sports,32536245056497947058117573439492600338615290798652266350080580178792379366930,2891.787509,0.000000,184.399657,0.000000,2891.787509,0.000000,0.000000,2891.787509,0
0xffc6411739b7e74c0049bcdbfb8737d478dbd4e528fed0946745b089c2ffb159,Sports,12503166209175067268261172309383101111249850146402709604586537695642921861064,23863.176787,1288.926665,5941.275137,1288.926665,22574.250122,1288.926665,0.000000,21285.323457,1
0x15b29944bf8b8f25977406518466b0de996fb241d1721db8a9f32612f53e4df9,Sports,19314967021699260627361999634760181442881948300443952683273038807095991697474,507.154841,55.571427,156.624449,451.583414,55.571427,55.571427,0.000000,396.011987,1
0xb2d4c46b2a2c8ec04004c8503067ba2cc1657a54999f820ac22ad1956b004d37,Sports,83866695749747901203062906963909589196006125330736592898862481139924015895722,322.584839,322.584839,225.034846,322.584839,0.000000,0.000000,322.584839,0.000000,0
0xf898a4fead0168fd1a10a676c76a92b2582993715ff3e5ea8862b05d67f9c9a2,Sports,65471922122073381657580124842492544105787940286276628759681146718644239176208,770.000000,10.000000,429.700000,760.000000,10.000000,10.000000,0.000000,750.000000,1
0x3ee2975459be62bcf6b708a3cf9b944be8df5ca46ede92b5eb79c51c44846df3,Sports,35727988598787514032692574804895767062753750241490755405371623881226268162582,10.000000,10.000000,7.300000,10.000000,0.000000,0.000000,10.000000,0.000000,0
0xc25f2fa44183769b7f1a6695adfbcb968a966707db58c9a6777c069feab3d9b7,Sports,46658669244714390442403835433534532516542238493224929205817427083504242715273,4595.274914,289.183666,2474.979944,4306.091248,289.183666,289.183666,0.000000,4016.907582,1
0x2c382c2b693c86193e196ed3797287275dc92b9019f56c32a7078a2e14794e53,Sports,66114832885974659667296553375500575369298149979199043610302356228575361567695,809.265971,65.000000,360.595973,65.000000,744.265971,65.000000,0.000000,679.265971,1
0x85852214a6cba614a618a4717c528dc955263e38dd189d957ef810bccfe7f7ed,Sports,37004809044649654823450322015776557200657864833469412578045345670950190693421,36998.846873,22554.895458,16498.471190,14443.951415,22554.895458,14443.951415,8110.944043,0.000000,1
0xe1b65e5c8eb0f80a0eaba3c6f9fa0cbd9d94472befd88edcf291e7c1f385fca8,Sports,2624221333661276968840501765635302296026217868000427853841483605352827028061,208.583411,168.536270,95.712713,40.047141,168.536270,40.047141,128.489129,0.000000,1
0x04de616b10bf187047337734d777519a055b5d43c031bed5f1f88c233ee89002,Sports,72004881090187902539036780279381297678773911411905434611176718355330948351908,832.392455,514.352455,628.325156,514.352455,318.040000,318.040000,196.312455,0.000000,1
0xe8742f4eafe1abe2dce80f4c2620f7427727c21522a1ab13de9120ac2bcc12ed,Sports,58638209983265647760377795349551223843631580325671773003666104810587904993919,12839.451279,5182.591510,5613.396997,7656.859769,5182.591510,5182.591510,0.000000,2474.268259,1
0x4c8bd74f3784eb4f60a1e4d8069d4dbe6c6a33bc5e9e187e1dba25182dcf8bcf,Sports,19920716616559068941224221711601759755096081785393923508571660765098262761806,100.000000,0.000000,40.500000,100.000000,0.000000,0.000000,0.000000,100.000000,0
0x38ff517a5366f721199b6fcda09662a02cd397b87a3a5d4357490a2f3bc3d3df,Sports,99410027861589046646349841153369077956398724197158628996714528461384639581514,721.465112,711.465112,445.499415,10.000000,711.465112,10.000000,701.465112,0.000000,1
0x001fa245db280f871c006aff1d252a9e8eeb046b40e1c80a7a1f0505bc2e3552,Sports,96299405796409537245065800847582723777145586777377502066389079688814867096422,275.840000,90.000000,146.288000,185.840000,90.000000,90.000000,0.000000,95.840000,1
0xaf452905f22f3c2737f63d0a9529aa495ff12842d5fab1e8d9c7f119e84840e1,Sports,27077856536140781109407914733730961792290145874851174231696089725648486461728,138.258546,35.409089,39.463552,102.849457,35.409089,35.409089,0.000000,67.440368,1
0x697219952a0c0b2bbcda27cf6e1c03510194b63dc9b1df5c2547d9adad0fd637,Sports,37364057685279784639247035909952499221304473653679809169796058552608621563850,1349.455234,70.000000,381.125237,70.000000,1279.455234,70.000000,0.000000,1209.455234,1
0x417ce8d955da35f0a167020f8bb6a41469b926bbefaad923bea8f1d9fc19ff18,Sports,74139807455329497281173690941544961180550983961976927689890140956209278737088,201.037893,21.000000,99.586294,180.037893,21.000000,21.000000,0.000000,159.037893,1
0x99122a40f72ef0219bf768524982c3276be081231c6b2bcf677d0fe32014fbe4,Sports,87731024517797908767696634964725851511523337572941282208045960270112098656162,82.850000,30.850000,32.542000,52.000000,30.850000,30.850000,0.000000,21.150000,1
0x02246b2f254912d5fe9735fa4d98dac7a3688336aaed86257a2e990e12c01157,Sports,9541705882531847636744365353757689359668707001266094005019052208040761606580,34.000000,34.000000,30.260000,34.000000,0.000000,0.000000,34.000000,0.000000,0
0xb44f9e72ea2cbbcd4b51b7ecaf770edc9339b6eb0045857405efab1e6f683111,Sports,23332813229407705736745090690432506446955295811861061136898394095291493992327,633.170561,514.130000,466.914286,119.040561,514.130000,119.040561,395.089439,0.000000,1
0xa59388839b93a9300826646f5e29c2eb3645cd38e5c2e76efa8c9deb4ebe4905,Sports,1002085518471078996883953128147210246080610480251907314777634975474922324433,31.000000,18.000000,12.680000,13.000000,18.000000,13.000000,5.000000,0.000000,1
0xfc39090b243ed77e5345f90083dfff966125ef6de6d101b34c4cdbbca7678627,Sports,57614973323052639770299554886212184164820035834351776200429208575677420440589,16.111110,11.111110,8.211111,5.000000,11.111110,5.000000,6.111110,0.000000,1
0x58a812fbccce56445adfa74a100fd44ddf6872966f9d32130091e8693075164e,Sports,93767801038291585593663179816745143374441118218530674017217585335895097745650,5.530000,0.000000,0.940100,5.530000,0.000000,0.000000,0.000000,5.530000,0
0x6c9d4224c758919efa3040dc708587ddd56ef8b384479a158b5b614d642ac4f4,Sports,65570854222316985155110639581208713802686361429099594067400554822030617994060,287.484746,42.700306,68.350852,244.784440,42.700306,42.700306,0.000000,202.084134,1
0xd712bfcef023e33439328c8cfd46a19c8f802086141c3a52d8e6bad712b12f0b,Sports,107151487316779754391624680679796948444430923063370459542793543207923880863996,790.588822,368.818822,387.803827,421.770000,368.818822,368.818822,0.000000,52.951178,1
0x2e91a128f3fc01981b880506f831d5f997abf71cd92ed7de5a27b109f98052b5,Sports,94794239640781288758305551820735021198808824348809155325579165635618127865236,161.118609,161.118609,153.732961,0.000000,161.118609,0.000000,161.118609,0.000000,0
0xa50bd9ce6bea61cc36f207df50fb42a3b98ba2d3edff494a09f4e7c11ac1e9f2,Sports,23922572255144157997250469978408586682324187927152541203528163706906676318367,102.090000,100.000000,86.183600,100.000000,2.090000,2.090000,97.910000,0.000000,1
0xd6668cc56c76a4553baab4f8109b32d3f2555f35da07de9bc226c22f350f5ade,Sports,74623545700027500475972082125503452772147761932756480627641507820079400283570,8.858500,0.000000,0.088585,0.000000,8.858500,0.000000,0.000000,8.858500,0
0xf05b12027fc9a7874ad432b11d16f8176f5f7f0e202186e545c6c672c439a0f6,Sports,103439010253511981704130916001443077128733492098522335417525077581724186460496,24106.281570,10767.556519,11327.270893,10767.556519,13338.725051,10767.556519,0.000000,2571.168532,1
0x5be7432ed7f9dd538457051630e0c4d2f1804f57bf2f916613d250c8e2da8dae,Sports,41702507749847905746429360278789133511245487422787294597417308660543369927062,193.277211,36.219177,84.977213,157.058034,36.219177,36.219177,0.000000,120.838857,1
0x466e0ec8cd0437949e2a0d78b68aac1a83b1819335dadc8a1a247eef8eacfe13,Sports,17838935026433153883458304274187317055094539892405140206272967465963369713932,1845.200000,300.000000,622.566800,1545.200000,300.000000,300.000000,0.000000,1245.200000,1
0xa938e5b03eba200f73d1a21022bd6e24e988e18a3f010a583f986cdbe70f28cd,Sports,85073391221926682855619389812570424971694137520850651333902077525957128548292,1155.325555,0.000000,530.887809,0.000000,1155.325555,0.000000,0.000000,1155.325555,0
0xe38f6591c894d6a235bb77909575f2f1c652dc49be04739d095ba78f9c8fa26b,Sports,26095796272610467174603010600507981389256331766950510940880522267447088251744,718.648424,718.648424,478.111207,718.648424,0.000000,0.000000,718.648424,0.000000,0
0x64ad84c586e44ce11b5f712e368ae4308544fcd91e7ae7b9d4cbc4b62f61a09d,Sports,85251376589926256990655081229838232403105490738819825251366593364964022170442,4.010000,0.000000,1.684200,4.010000,0.000000,0.000000,0.000000,4.010000,0
0x0220ad779d3eca075bb685bc257fbb5540745089b38a7e9605afd3869d0a2f9e,Sports,20763584752519223354937083788095135329392854572947278079725079679992005712391,178.112702,130.938362,113.570275,130.938362,47.174340,47.174340,83.764022,0.000000,1
0x59fc69669a2baba265bba99b669cd041c71f83a891cd5dd6c656e417601b100f,Sports,3190246990560321067198507856105656425574215584615729852266742256232992695763,1228.482297,0.000000,419.266388,1228.482297,0.000000,0.000000,0.000000,1228.482297,0
0x99eaa9ab123d92bc6abe48b19567eaa1b1a3eca725bc1fec4b274c6769d181a1,Sports,51611270314697563033645589119591177225237515813829472608054069776512229037602,16463.479581,0.000000,2756.511067,0.000000,16463.479581,0.000000,0.000000,16463.479581,0
0x11bb84a9e092806769fbfb1460ab1ec09cfcca477ea6ab2ecd9d7b6348cd5f80,Sports,70799541169755660228655070476100530092527379825842939554947782814037207065295,12.320000,12.320000,10.277200,0.000000,12.320000,0.000000,12.320000,0.000000,0
0x2375d34c7acce1d1972c8e5a1c7d485dcdc3de8217084da31b331e7d1ec564e9,Sports,45613847627403520878533643325327974864186472301024423202200630779547228678944,122.902856,121.510000,99.226957,1.392856,121.510000,1.392856,120.117144,0.000000,1
0xb41e6677b8ff76a56ff8941e320e7ffdf77c5823250ac588dd301ccbff8e48fc,Sports,35799884963009966618543108576221813258717659347454350311979916851766252503131,119.972971,119.972971,75.582972,119.972971,0.000000,0.000000,119.972971,0.000000,0
0x3b645a7341c25e7111e55ac9b17b0d689588b1e4a863226478fd6d30296b2cac,Sports,13986250796478788289551718703143154874537115886997777135654740192720543033462,51.808700,1.298700,39.191401,50.510000,1.298700,1.298700,0.000000,49.211300,1
0xa5f9e53ea253764e8b126586b6a2277926dd2d7a1893c45dcacfa2aa8d319152,Sports,34327656422263332693137244636381109612375592622404189024042008202647886277853,474.457796,346.093330,273.798714,128.364466,346.093330,128.364466,217.728864,0.000000,1
0x0ed977ecb461ce427d081aafc94566640d5217d1b2f0e619d977cbccc7c8cf9f,Sports,64275631250409559967852441870779355379422923518581015491930008970789001824975,203.360000,27.850000,91.799100,27.850000,175.510000,27.850000,0.000000,147.660000,1
0x01e65febb819a48470ab5b1840e07961922083645fde1c11c1d0385f7e63e1be,Sports,51617885994300889980444458549692963933612844164218365874075214664543737815445,114.180000,101.180000,81.523200,101.180000,13.000000,13.000000,88.180000,0.000000,1
0xabe70079976458c6ff992c4ca3e07127229f6e0d22351411aa07ebfeb4e81b5e,Sports,14306809523531094901415167972034890750060011118194212202525337695538783192915,876.230587,0.000000,425.643488,876.230587,0.000000,0.000000,0.000000,876.230587,0
0xef4446ce7bf154798fe365cb870b9698730fd64c067e2e67c910c813fa8304de,Sports,80914337730375563220267961191626730457004378658150938488465837226818757856886,441.048330,441.048330,384.740284,441.048330,0.000000,0.000000,441.048330,0.000000,0
0xb191bc3b1dc33f8e3bffb8bb879c2748a23b752c749d126e0eaff8de4dd0db8d,Sports,57549793337342498230824289199455862868320972616985226976550240713153609554443,675.111817,675.111817,378.062618,0.000000,675.111817,0.000000,675.111817,0.000000,0
0x50d61de52bb4e843ebb490bf7e2fc31ae1253caa4f5738bb3959528eb250d1de,Sports,10942663762909118863574566919113055882820057865652618174669957069012938753917,1783.410353,1783.410353,1471.376837,0.000000,1783.410353,0.000000,1783.410353,0.000000,0
0x7446a3a8e6e13b322a66beaa59c95bdb309c5ca6b33d293a7fb8afe55f3fa244,Sports,115357110149438965143810479532759006032527375325390736749527985353934335733282,70.214677,0.000000,8.074688,0.000000,70.214677,0.000000,0.000000,70.214677,0
0xca538ab0e32bfcbd89f44419e5d543faafde8c529c9f27c2713ec0a91fdc5960,Sports,88498140835918730147741813877243169946662354002256073704512602567180282006747,24.094100,15.000000,11.980941,15.000000,9.094100,9.094100,5.905900,0.000000,1
0x8608e6a512178f8b1aba80bc9033c1528db7bcc7c898a71fe798547fdd39b40f,Sports,81176627747401831551247855931923895410234648703918704963228048994651780361016,2404.140000,520.750000,869.736350,520.750000,1883.390000,520.750000,0.000000,1362.640000,1
0x661602e7960710884ee6112f538e0a5b153133341f9ef534959badefcc9ee72f,Sports,66004573701934680698406669846602671790729559125339821780616440969145562609998,19186.855529,6889.983586,8907.741640,6889.983586,12296.871943,6889.983586,0.000000,5406.888357,1
0x88bbfb4eb20f3efcab05af7c12b4435b80f2aef24f23a4c3c7e01fff7da4c3cb,Sports,115250745709992837058810330310777193528016460425490746231516267745349188871929,11999.110628,0.000000,5738.041649,0.000000,11999.110628,0.000000,0.000000,11999.110628,0
0x339ade2d748b3d159405efed5f8e2a184126a521fa60e9922fce7a8a134f23d7,Sports,111555605673464119100616759207006171128316726079376425022802520038075960342879,2313.392333,91.718273,799.192047,91.718273,2221.674060,91.718273,0.000000,2129.955787,1
0x9e53785ac4a717234e6137f93d50f07bf24e6c1aca8aac2dfa0ded23700cee8c,Sports,33963550402449989395359519926871960413729896544278622659151346717162415572608,130.830000,130.830000,69.914175,130.830000,0.000000,0.000000,130.830000,0.000000,0
0x94325030670d3196d05065fcedcc9503c89a589ba17458516fdb3d83bdef1932,Sports,75136715129101352392040209466964740957382099793472070716712140926324658848519,1118.713852,1118.713852,729.843769,0.000000,1118.713852,0.000000,1118.713852,0.000000,0
0x41d0a8375734f1e0546f11beca718b6f9fba838d09be536bb0aaa087348c22ce,Sports,45103779676268504566735115309899418611034309241630809416201050004993254695232,18852.122568,18852.122568,11129.072324,18852.122568,0.000000,0.000000,18852.122568,0.000000,0
0xd4aa682dd36437efcacb0d02b89639f6c0dd41d98190c5b0a6413f713150f7f3,Sports,87079259166816421058272538521198900453611908739016501590320733918012138948302,748.704514,610.965520,400.923225,137.738994,610.965520,137.738994,473.226526,0.000000,1
0x2b6eb218a66ccd354f72faa9586b5ad869f73e1b3ae30ebecad953e686569e68,Sports,104654153215393980482724922506742398597065683777489203500619125928493441919963,30104.470427,9108.883746,13220.566368,9108.883746,20995.586681,9108.883746,0.000000,11886.702935,1
0x8bce493a4a58eee0ff3cbc9a0123e46f6d50679e4d393a6a3b2f8f2b23aafe2e,Sports,8589174306495070179987701983092139761682547480592637419014155023682775784641,61.970000,61.970000,31.588953,61.970000,0.000000,0.000000,61.970000,0.000000,0
0xbcaf9b41c11e848f29518c144fa1495f5f5dfa925109ff99de3900ea6c9122ab,Sports,66344638416179649548034305601272944629599375567771431458659449592148204462124,78.281250,78.281250,53.231250,0.000000,78.281250,0.000000,78.281250,0.000000,0
0xc0204a0ea23c9f403d1227b294affd79ffd383d6d70a79a6088c091171b43743,Sports,88836964095677795352342321272322079324013896048516626156886732803740442338624,241.471128,173.215812,153.017932,173.215812,68.255316,68.255316,104.960496,0.000000,1
0x2552f424709908737f936c6fafda480b07794df9f8b7d52997bfd9338652d9fe,Sports,114101085453621835919578557133829681249660497116430325137816323774562634259370,1215.279963,469.325580,492.189966,469.325580,745.954383,469.325580,0.000000,276.628803,1
0x6fa0038e7b5e0894a051ccfd85c812cf42ad0a02bec75f2c6f7ebc1a2efe4122,Sports,45684721547699518484467331800606624593453550233816237996713390624076412374365,138.004284,138.004284,89.702785,0.000000,138.004284,0.000000,138.004284,0.000000,0
0xa868d7b279002dfa4e57734385e4d15493a7ea93590e9f4e49e7540c40ec897d,Sports,46949447052211167131556126602811918071964700535690276931176703065025647134344,168.259229,8.219229,56.826930,8.219229,160.040000,8.219229,0.000000,151.820771,1
0x81a0c51c227beedc14b5c463721a3d0c112c78dada1158002807fc564f8ab5e0,Sports,57679249090104318893774823830504431396981324446844810141528789389949137127547,10541.515757,10541.515757,3306.348438,10541.515757,0.000000,0.000000,10541.515757,0.000000,0
0x0d086fd5a9f0befa17405795977ba42b1d391f63ee826f7595397bf2ac8a7506,Sports,103331759855591633661182930537437516603562546541101975732633314837771661839225,5.000000,5.000000,2.150000,0.000000,5.000000,0.000000,5.000000,0.000000,0
0xd8c93118baf09b760d598403f22daf50f8c1eac8b70c8ec0ce9dbd2d7b9a38f5,Sports,86446802097481802451405719181134284317345898541011918029760654675614696876075,13370.490587,13370.490500,6451.192295,0.000000,13370.490587,0.000000,13370.490587,0.000000,0
0x6a28e9eb836ec7cf09e0914b1610c27ea3d664ff01af1afbf85be319de419688,Sports,11559103831383993598047592546613972977122012949417870301166176641099248727192,93.330000,0.000000,11.073800,93.330000,0.000000,0.000000,0.000000,93.330000,0
0x4b5c4ac3b227665c981f64771ff7d3c532ba861382e351a7898adccf5f7a449d,Sports,114046588346415188634267846825730267648813377696872552409007758909407992606371,2993.061680,0.000000,616.225284,0.000000,2993.061680,0.000000,0.000000,2993.061680,0
0x3d2775e7c7f181724db0d6ea6fab3095b7ec948a7fbeab99b686586840c7ef5c,Sports,41957818514055776121112998129870398208474516538208922670946060438483409394303,594.543881,364.310000,346.316287,230.233881,364.310000,230.233881,134.076119,0.000000,1
0x0bc83e4d175e40ca0074348079387aa6e575eeb40dcf7d3dda364a2a95a3a73a,Sports,33306665473143715809817016598178679968981119483642042356787806379231546493772,1338.666854,0.000000,675.386708,1338.666854,0.000000,0.000000,0.000000,1338.666854,0
0xa0659c5413a4e5227ff2f7e0219e047a7dd0f6fc6eacc80aac93180b1006eb81,Sports,10352090540327782493317123332552565756926882892474771134349598923698315071312,1633.141814,0.000000,284.518825,0.000000,1633.141814,0.000000,0.000000,1633.141814,0
0x7b27b4e1d0adc726e803cf47c54fdaaae711615e75294d5aabe771eba9d27796,Sports,79692799899791499854706204526589932196731727261840020880904947116527129696397,537.163765,537.163765,233.736635,537.163765,0.000000,0.000000,537.163765,0.000000,0
0x2c21b196a21efede7a164c159e51aef2340a941642eca0281cd76b7d89dab0b5,Sports,111276072994602824448082774216932193162240260378131733200903819198973482821515,1844.769836,1844.769836,601.563983,0.000000,1844.769836,0.000000,1844.769836,0.000000,0
0x6e7da7e517132e80c39426f63c9daadac155ef9974cefe0718572d2a765a0b46,Sports,41258023225771670013906639315582412818227574722482053821035801572881552229485,187.250425,0.000000,16.480434,187.250425,0.000000,0.000000,0.000000,187.250425,0
0xc02db5541a65df9b597e525a9f7cb583452fedcc66ffbed0000c63e85ba51083,Sports,39468994866726989105309717254901248914321723119256709579327395266494224521867,1368.743418,688.793461,901.122464,679.949957,688.793461,679.949957,8.843504,0.000000,1
0x602b5ed79952ea52d01c882c40a4ac311c3c86b0490701d5799ab5fbf66279a0,Sports,92449316809694358428950373749839821172728729617014603570187764445672940011707,3571.592792,3571.592792,2919.261880,0.000000,3571.592792,0.000000,3571.592792,0.000000,0
0x288cb81be051ec8cda3e5cd0b722cdc692e9df583cffc01cf185131f82ab2122,Sports,54798372492112447276723678132401127065728443191113588376756317426741604138238,1418.295266,26.040815,674.238075,26.040815,1392.254451,26.040815,0.000000,1366.213636,1
0x51a1a15273fa0c18bf93f23058e2e8e3d0814989a7572ada140c032786d9861b,Sports,32958753758970906523272555100351557530043816841512412730208079925893569923267,279.528954,0.000000,119.877398,279.528954,0.000000,0.000000,0.000000,279.528954,0
0x3e8090c3642a72ebed15e21d7a7e06501ae0d00052aade03ab2ac7894d8f667e,Sports,53773173346791797197149700529410433210775624619816833164445319112748784737835,1779.784119,1779.784119,1408.048573,1779.784119,0.000000,0.000000,1779.784119,0.000000,0
0x72eee5ee980bd5cbc352b3e9fe347279a2b3bd92008b32f9b56e850b489f423d,Sports,31486417998381042031737622623466911877355441878228137723324181642766170751547,124.727999,0.000000,48.276646,0.000000,124.727999,0.000000,0.000000,124.727999,0
0x941f8f8e7df6de356200ca77a2600339924fd96dc4c153bde4f322dbdfa57c30,Sports,16416649080645359777980136775459349194242017809962013485913978942263479230274,422.271863,0.000000,177.003491,0.000000,422.271863,0.000000,0.000000,422.271863,0
0x3ce97b386a2a76c985204a51b6bc4e4ead2cda99d3b8176e66d3441b0f16e0ae,Sports,41621723225351973257731899239066355752488820775647170576180416325116227098980,2787.755396,0.000000,101.385909,2787.755396,0.000000,0.000000,0.000000,2787.755396,0
0x4cf66194ed399654a72022cc7187c4bfec6fd14f220803a4372a0f9997cf3014,Sports,4551184955714034837227703944423195478257137273020415588754016167818168398077,73.330453,55.055453,51.204404,18.275000,55.055453,18.275000,36.780453,0.000000,1
